#(carId,StartTime,RoadId...)
(18077,37,5029)
(18078,37,5078)
(18079,41,5079)
(18080,21,5002)
(18081,3,5096)
(18082,21,5078)
(18083,21,5012)
(18084,37,5001)
(18085,7,5078)
(18086,21,5035)
(18087,21,5006)
(18088,73,5050)
(18089,21,5012)
(18090,21,5006)
(18091,65,5028)
(18092,9,5055)
(18093,65,5001)
(18094,65,5037)
(18095,21,5014)
(18096,41,5079)
(18097,37,5008)
(18098,25,5004)
(18099,1,5083)
(18100,72,5055)
(18101,21,5044)
(18102,37,5038)
(18103,65,5090)
(18104,1,5005)
(18105,1,5007)
(18106,5,5067)
(18107,3,5097)
(18108,3,5000)
(18109,76,5022)
(18110,37,5069)
(18111,21,5051)
(18112,37,5032)
(18113,65,5094)
(18114,5,5050)
(18115,7,5077)
(18116,37,5086)
(18117,5,5055)
(18118,1,5006)
(18119,65,5039)
(18120,9,5044)
(18121,21,5007)
(18122,65,5011)
(18123,37,5010)
(18124,21,5083)
(18125,65,5000)
(18126,6,5025)
(18127,7,5027)
(18128,37,5067)
(18129,21,5025)
(18130,37,5093)
(18131,21,5081)
(18132,65,5039)
(18133,21,5093)
(18134,21,5013)
(18135,21,5037)
(18136,2,5068)
(18137,9,5081)
(18138,21,5092)
(18139,1,5003)
(18140,37,5064)
(18141,65,5007,5022,5035,5048,5062,5077,5090,5098,5099,5100,5101)
(18142,69,5023)
(18143,9,5063)
(18144,21,5044)
(18145,6,5028)
(18146,21,5083)
(18147,21,5037)
(18148,37,5012)
(18149,65,5064)
(18150,10,5067)
(18151,37,5065)
(18152,27,5022)
(18153,37,5044)
(18154,65,5008)
(18155,5,5007)
(18156,37,5095)
(18157,37,5044)
(18158,65,5081)
(18159,41,5052)
(18160,21,5097)
(18161,21,5097)
(18162,65,5003)
(18163,21,5007)
(18164,21,5094)
(18165,37,5010)
(18166,6,5069)
(18167,65,5054)
(18168,71,5079)
(18169,9,5004)
(18170,1,5044)
(18171,40,5082)
(18172,21,5048)
(18173,9,5088)
(18174,37,5095)
(18175,2,5027)
(18176,21,5010)
(18177,1,5027)
(18178,6,5094)
(18179,11,5002)
(18180,37,5081)
(18181,21,5003)
(18182,6,5068)
(18183,22,5055)
(18184,73,5055)
(18185,1,5083)
(18186,1,5054)
(18187,79,5097)
(18188,65,5011)
(18189,37,5068)
(18190,21,5006)
(18191,10,5096)
(18192,21,5006)
(18193,65,5054)
(18194,10,5029)
(18195,74,5041)
(18196,65,5010)
(18197,73,5050)
(18198,66,5008)
(18199,21,5035)
(18200,66,5066)
(18201,1,5007,5022,5035,5041,5042,5043,5051)
(18202,37,5013)
(18203,37,5044)
(18204,37,5081)
(18205,21,5095)
(18206,21,5051)
(18207,5,5096)
(18208,9,5004)
(18209,66,5014)
(18210,66,5065)
(18211,44,5022)
(18212,66,5093)
(18213,1,5062)
(18214,13,5052)
(18215,7,5029)
(18216,66,5027)
(18217,7,5046)
(18218,66,5090)
(18219,41,5023)
(18220,37,5002)
(18221,7,5044)
(18222,75,5041)
(18223,66,5039)
(18224,37,5091)
(18225,5,5090)
(18226,41,5041)
(18227,2,5038)
(18228,21,5025)
(18229,71,5079)
(18230,41,5079)
(18231,7,5081)
(18232,77,5041)
(18233,21,5049)
(18234,2,5066)
(18235,79,5097)
(18236,66,5094)
(18237,3,5028)
(18238,21,5039)
(18239,1,5001)
(18240,42,5041)
(18241,1,5037)
(18242,21,5014)
(18243,37,5048)
(18244,1,5063)
(18245,5,5097)
(18246,66,5066)
(18247,1,5000)
(18248,21,5003)
(18249,66,5096)
(18250,37,5065)
(18251,7,5037)
(18252,37,5095)
(18253,66,5029)
(18254,37,5032)
(18255,37,5025)
(18256,66,5007,5022,5035,5041,5042,5043,5051,5058,5059,5060,5061)
(18257,76,5055)
(18258,21,5095)
(18259,73,5077)
(18260,37,5096)
(18261,45,5023)
(18262,21,5096)
(18263,66,5040)
(18264,21,5065)
(18265,9,5050)
(18266,66,5088)
(18267,1,5094)
(18268,9,5096)
(18269,37,5002)
(18270,37,5068)
(18271,37,5005)
(18272,1,5035)
(18273,66,5029)
(18274,5,5088)
(18275,25,5004)
(18276,66,5012)
(18277,25,5004)
(18278,21,5041)
(18279,23,5046)
(18280,37,5096)
(18281,21,5096)
(18282,66,5067)
(18283,66,5007,5022,5035,5041,5042,5043,5051,5058,5059,5060)
(18284,21,5040)
(18285,21,5014)
(18286,66,5007,5022,5035,5048,5062,5077,5084,5085,5086)
(18287,37,5005)
(18288,21,5063)
(18289,3,5011)
(18290,66,5093)
(18291,1,5007)
(18292,66,5011)
(18293,66,5009)
(18294,37,5029)
(18295,5,5013)
(18296,66,5035)
(18297,37,5095)
(18298,3,5032)
(18299,1,5029)
(18300,1,5096)
(18301,37,5013)
(18302,66,5039)
(18303,29,5023)
(18304,37,5083)
(18305,66,5067)
(18306,41,5052)
(18307,1,5051)
(18308,3,5039)
(18309,9,5063)
(18310,66,5065)
(18311,21,5050)
(18312,1,5027)
(18313,66,5088)
(18314,66,5083)
(18315,21,5096)
(18316,42,5041)
(18317,37,5000)
(18318,37,5054)
(18319,66,5011)
(18320,21,5095)
(18321,9,5088)
(18322,66,5054)
(18323,76,5022)
(18324,11,5079)
(18325,66,5064)
(18326,22,5086)
(18327,21,5091)
(18328,21,5051)
(18329,1,5069)
(18330,21,5091)
(18331,1,5048)
(18332,73,5077)
(18333,66,5092)
(18334,6,5025)
(18335,1,5014)
(18336,66,5003)
(18337,21,5088)
(18338,66,5082)
(18339,66,5038)
(18340,1,5032)
(18341,66,5082)
(18342,37,5028)
(18343,66,5005)
(18344,5,5039)
(18345,5,5055)
(18346,5,5010)
(18347,1,5013)
(18348,66,5068)
(18349,21,5062)
(18350,66,5081)
(18351,66,5090)
(18352,21,5049)
(18353,9,5000)
(18354,5,5001)
(18355,66,5024)
(18356,66,5066)
(18357,6,5093)
(18358,66,5049)
(18359,79,5086)
(18360,1,5068)
(18361,66,5062)
(18362,37,5093)
(18363,37,5067)
(18364,66,5032)
(18365,21,5048)
(18366,21,5079)
(18367,73,5050)
(18368,66,5064)
(18369,77,5041)
(18370,66,5068)
(18371,3,5091)
(18372,1,5028)
(18373,66,5027)
(18374,10,5088)
(18375,21,5081)
(18376,37,5035)
(18377,5,5092)
(18378,1,5064)
(18379,21,5095)
(18380,21,5037)
(18381,66,5090)
(18382,66,5052)
(18383,73,5050)
(18384,10,5054)
(18385,66,5069)
(18386,66,5032)
(18387,21,5007,5022,5035,5048,5062,5070,5071,5072,5073,5074,5082)
(18388,66,5000)
(18389,1,5040)
(18390,37,5062)
(18391,37,5028)
(18392,2,5005)
(18393,66,5054)
(18394,37,5081)
(18395,21,5050)
(18396,5,5046)
(18397,5,5010)
(18398,24,5077)
(18399,66,5004)
(18400,7,5027)
(18401,13,5002)
(18402,5,5040)
(18403,37,5088)
(18404,7,5059)
(18405,37,5050)
(18406,79,5097)
(18407,37,5000)
(18408,21,5029)
(18409,67,5083)
(18410,21,5024)
(18411,67,5028)
(18412,21,5008)
(18413,9,5008)
(18414,5,5066)
(18415,9,5065)
(18416,37,5051)
(18417,2,5097)
(18418,2,5081)
(18419,67,5010)
(18420,22,5055)
(18421,1,5002)
(18422,37,5011)
(18423,21,5009)
(18424,37,5092)
(18425,37,5009)
(18426,37,5049)
(18427,37,5013)
(18428,1,5023)
(18429,5,5044)
(18430,21,5079)
(18431,37,5067)
(18432,21,5007,5022,5035,5041,5042,5043,5051)
(18433,37,5008)
(18434,79,5086)
(18435,1,5095)
(18436,67,5035)
(18437,37,5040)
(18438,6,5055)
(18439,67,5011)
(18440,21,5062)
(18441,37,5024)
(18442,37,5081)
(18443,37,5092)
(18444,1,5014)
(18445,29,5023)
(18446,13,5086)
(18447,9,5035)
(18448,37,5091)
(18449,77,5041)
(18450,67,5028)
(18451,67,5039)
(18452,21,5035)
(18453,67,5025)
(18454,1,5005)
(18455,37,5040)
(18456,21,5082)
(18457,37,5067)
(18458,21,5014)
(18459,37,5007)
(18460,21,5068)
(18461,1,5038)
(18462,23,5079)
(18463,1,5003)
(18464,67,5062)
(18465,2,5007)
(18466,67,5005)
(18467,21,5092)
(18468,67,5032)
(18469,81,5041)
(18470,45,5023)
(18471,7,5097)
(18472,67,5007,5022,5035,5048,5062,5077,5090,5098,5099,5100,5101)
(18473,40,5097)
(18474,37,5037)
(18475,2,5032)
(18476,37,5069)
(18477,44,5022)
(18478,37,5028)
(18479,37,5081)
(18480,7,5092)
(18481,67,5003)
(18482,21,5009)
(18483,21,5032)
(18484,10,5081)
(18485,3,5054)
(18486,67,5029)
(18487,21,5090)
(18488,22,5086)
(18489,21,5062)
(18490,67,5094)
(18491,21,5048)
(18492,37,5028)
(18493,1,5038)
(18494,21,5038)
(18495,44,5022)
(18496,37,5078)
(18497,44,5077)
(18498,67,5027)
(18499,42,5041)
(18500,9,5082)
(18501,67,5068)
(18502,37,5069)
(18503,67,5000)
(18504,21,5064)
(18505,1,5066)
(18506,71,5079)
(18507,37,5062)
(18508,11,5001)
(18509,21,5008)
(18510,6,5008)
(18511,67,5007,5022,5035,5048,5062,5077,5084)
(18512,67,5054)
(18513,37,5038)
(18514,21,5002)
(18515,21,5054)
(18516,37,5069)
(18517,67,5040)
(18518,67,5040)
(18519,37,5008)
(18520,25,5052)
(18521,37,5096)
(18522,37,5038)
(18523,67,5059)
(18524,67,5049)
(18525,79,5086)
(18526,21,5054)
(18527,10,5048)
(18528,37,5038)
(18529,6,5041)
(18530,37,5049)
(18531,7,5010)
(18532,9,5037)
(18533,67,5005)
(18534,67,5093)
(18535,7,5005)
(18536,6,5014)
(18537,21,5081)
(18538,2,5077)
(18539,2,5097)
(18540,40,5097)
(18541,67,5028)
(18542,67,5029)
(18543,21,5011)
(18544,67,5035)
(18545,37,5012)
(18546,21,5063)
(18547,67,5091)
(18548,21,5039)
(18549,67,5002)
(18550,9,5039)
(18551,37,5063)
(18552,7,5011)
(18553,37,5032)
(18554,37,5095)
(18555,67,5067)
(18556,7,5046)
(18557,9,5035)
(18558,21,5005)
(18559,21,5088)
(18560,21,5092)
(18561,1,5078)
(18562,37,5090)
(18563,37,5081)
(18564,37,5051)
(18565,67,5094)
(18566,21,5097)
(18567,5,5009)
(18568,9,5068)
(18569,21,5062)
(18570,37,5009)
(18571,21,5032)
(18572,21,5054)
(18573,21,5054)
(18574,21,5048)
(18575,21,5054)
(18576,37,5063)
(18577,67,5094)
(18578,78,5063)
(18579,37,5067)
(18580,1,5027)
(18581,67,5088)
(18582,37,5012)
(18583,37,5096)
(18584,21,5083)
(18585,1,5067)
(18586,21,5001)
(18587,37,5067)
(18588,3,5011)
(18589,37,5046)
(18590,44,5077)
(18591,7,5012)
(18592,21,5011)
(18593,6,5054)
(18594,67,5012)
(18595,37,5038)
(18596,67,5065)
(18597,9,5069)
(18598,67,5065)
(18599,1,5048)
(18600,67,5010)
(18601,21,5035)
(18602,21,5011)
(18603,67,5006)
(18604,67,5039)
(18605,3,5035)
(18606,45,5077)
(18607,37,5011)
(18608,37,5002)
(18609,21,5083)
(18610,67,5011)
(18611,21,5066)
(18612,13,5046)
(18613,81,5041)
(18614,37,5035)
(18615,25,5052)
(18616,37,5081)
(18617,21,5005)
(18618,67,5090)
(18619,10,5066)
(18620,21,5063)
(18621,76,5055)
(18622,21,5024)
(18623,37,5038)
(18624,5,5044)
(18625,21,5007)
(18626,67,5000)
(18627,37,5039)
(18628,37,5037)
(18629,37,5090)
(18630,37,5066)
(18631,67,5091)
(18632,21,5054)
(18633,37,5013)
(18634,67,5081)
(18635,67,5066)
(18636,67,5091)
(18637,37,5078)
(18638,67,5081)
(18639,9,5090)
(18640,21,5037)
(18641,21,5024)
(18642,37,5062)
(18643,21,5009)
(18644,67,5064)
(18645,21,5007,5022,5035,5048)
(18646,1,5051)
(18647,67,5090)
(18648,1,5002)
(18649,76,5022)
(18650,67,5049)
(18651,21,5007,5022,5035,5048,5062,5077,5084)
(18652,7,5091)
(18653,6,5028)
(18654,1,5092)
(18655,9,5069)
(18656,21,5068)
(18657,21,5011)
(18658,37,5014)
(18659,1,5066)
(18660,3,5067)
(18661,68,5012)
(18662,37,5029)
(18663,37,5081)
(18664,67,5052)
(18665,9,5029)
(18666,21,5038)
(18667,67,5006)
(18668,21,5065)
(18669,37,5038)
(18670,67,5096)
(18671,37,5039)
(18672,1,5011)
(18673,13,5052)
(18674,6,5028)
(18675,22,5097)
(18676,67,5067)
(18677,6,5006)
(18678,21,5007,5022,5035,5041,5042,5043,5051,5058,5059,5060)
(18679,1,5005)
(18680,67,5078)
(18681,21,5064)
(18682,21,5065)
(18683,3,5096)
(18684,10,5051)
(18685,1,5027)
(18686,9,5007)
(18687,45,5023)
(18688,9,5029)
(18689,76,5055)
(18690,67,5065)
(18691,21,5049)
(18692,21,5091)
(18693,22,5041)
(18694,13,5046)
(18695,21,5029)
(18696,1,5003)
(18697,37,5055)
(18698,21,5037)
(18699,67,5067)
(18700,21,5012)
(18701,13,5002)
(18702,1,5029)
(18703,21,5051)
(18704,25,5052)
(18705,37,5096)
(18706,67,5010)
(18707,1,5079)
(18708,9,5066)
(18709,37,5013)
(18710,73,5050)
(18711,67,5007,5022,5035,5048,5056,5057)
(18712,67,5005)
(18713,9,5010)
(18714,79,5097)
(18715,9,5011)
(18716,67,5083)
(18717,21,5007)
(18718,21,5081)
(18719,1,5024)
(18720,29,5052)
(18721,67,5092)
(18722,67,5062)
(18723,9,5082)
(18724,37,5000)
(18725,37,5094)
(18726,37,5064)
(18727,10,5024)
(18728,21,5024)
(18729,67,5011)
(18730,73,5079)
(18731,21,5068)
(18732,21,5059)
(18733,21,5038)
(18734,3,5059)
(18735,5,5062)
(18736,5,5014)
(18737,68,5091)
(18738,37,5069)
(18739,68,5095)
(18740,21,5035)
(18741,68,5007)
(18742,37,5049)
(18743,1,5027)
(18744,1,5069)
(18745,1,5028)
(18746,37,5055)
(18747,1,5064)
(18748,9,5064)
(18749,22,5097)
(18750,68,5013)
(18751,1,5000)
(18752,37,5000)
(18753,21,5095)
(18754,42,5041)
(18755,21,5044)
(18756,10,5012)
(18757,37,5011)
(18758,37,5055)
(18759,21,5091)
(18760,21,5094)
(18761,21,5067)
(18762,1,5049)
(18763,1,5012)
(18764,37,5093)
(18765,21,5012)
(18766,68,5040)
(18767,68,5064)
(18768,68,5046)
(18769,7,5011)
(18770,17,5022)
(18771,37,5007)
(18772,37,5029)
(18773,37,5010)
(18774,68,5094)
(18775,68,5088)
(18776,1,5003)
(18777,69,5012)
(18778,68,5048)
(18779,9,5068)
(18780,1,5095)
(18781,9,5097)
(18782,21,5059)
(18783,68,5064)
(18784,21,5011)
(18785,9,5006)
(18786,68,5049)
(18787,37,5064)
(18788,22,5041)
(18789,1,5068)
(18790,10,5077)
(18791,68,5054)
(18792,37,5048)
(18793,21,5013)
(18794,1,5078)
(18795,37,5014)
(18796,1,5038)
(18797,3,5097)
(18798,1,5024)
(18799,21,5006)
(18800,2,5059)
(18801,21,5088)
(18802,37,5069)
(18803,21,5039)
(18804,68,5049)
(18805,37,5013)
(18806,5,5027)
(18807,68,5037)
(18808,68,5007,5022,5035,5048,5062,5077,5090,5098)
(18809,10,5012)
(18810,6,5044)
(18811,21,5003)
(18812,21,5044)
(18813,37,5067)
(18814,7,5012)
(18815,22,5086)
(18816,73,5077)
(18817,21,5007)
(18818,68,5088)
(18819,21,5029)
(18820,37,5067)
(18821,9,5010)
(18822,7,5068)
(18823,43,5079)
(18824,70,5012)
(18825,68,5059)
(18826,41,5004)
(18827,45,5023)
(18828,37,5003)
(18829,68,5069)
(18830,10,5093)
(18831,21,5007)
(18832,21,5064)
(18833,73,5007,5022,5035,5048,5062,5077,5090,5098,5099,5100,5101,5102,5103)
(18834,27,5022)
(18835,21,5038)
(18836,21,5088)
(18837,71,5012)
(18838,21,5013)
(18839,27,5022)
(18840,1,5095)
(18841,68,5007)
(18842,10,5082)
(18843,1,5050)
(18844,3,5006)
(18845,3,5059)
(18846,37,5013)
(18847,68,5035)
(18848,21,5078)
(18849,6,5096)
(18850,37,5059)
(18851,21,5035)
(18852,21,5010)
(18853,29,5022)
(18854,37,5014)
(18855,21,5003)
(18856,37,5054)
(18857,37,5005)
(18858,40,5097)
(18859,9,5094)
(18860,21,5011)
(18861,21,5032)
(18862,68,5008)
(18863,21,5095)
(18864,9,5010)
(18865,37,5028)
(18866,68,5007)
(18867,9,5094)
(18868,68,5000)
(18869,68,5024)
(18870,21,5095)
(18871,68,5092)
(18872,69,5023)
(18873,6,5014)
(18874,21,5035)
(18875,21,5067)
(18876,68,5001)
(18877,3,5095)
(18878,9,5065)
(18879,21,5093)
(18880,13,5007,5022,5035,5048,5062,5070,5071)
(18881,37,5090)
(18882,68,5096)
(18883,68,5096)
(18884,37,5013)
(18885,74,5079)
(18886,29,5023)
(18887,7,5014)
(18888,37,5008)
(18889,68,5005)
(18890,68,5013)
(18891,2,5054)
(18892,38,5002)
(18893,21,5037)
(18894,11,5079)
(18895,11,5079)
(18896,37,5025)
(18897,3,5078)
(18898,21,5037)
(18899,37,5005)
(18900,37,5001)
(18901,1,5029)
(18902,21,5012)
(18903,11,5001)
(18904,68,5007,5022,5035,5048,5062,5070,5071,5072,5073,5074,5075)
(18905,1,5065)
(18906,2,5025)
(18907,37,5095)
(18908,76,5077)
(18909,21,5035)
(18910,37,5040)
(18911,1,5028)
(18912,5,5027)
(18913,6,5041)
(18914,6,5037)
(18915,21,5064)
(18916,68,5059)
(18917,37,5027)
(18918,68,5048)
(18919,37,5037)
(18920,1,5037)
(18921,5,5066)
(18922,21,5082)
(18923,6,5055)
(18924,37,5040)
(18925,37,5029)
(18926,21,5063)
(18927,21,5050)
(18928,68,5025)
(18929,9,5068)
(18930,21,5027)
(18931,21,5002)
(18932,37,5007)
(18933,68,5054)
(18934,68,5008)
(18935,86,5086)
(18936,68,5038)
(18937,68,5008)
(18938,37,5010)
(18939,21,5090)
(18940,37,5065)
(18941,68,5032)
(18942,22,5063)
(18943,1,5052)
(18944,68,5049)
(18945,37,5013)
(18946,21,5005)
(18947,44,5022)
(18948,9,5081)
(18949,3,5024)
(18950,37,5000)
(18951,68,5083)
(18952,29,5004)
(18953,22,5041)
(18954,5,5059)
(18955,21,5051)
(18956,5,5059)
(18957,68,5046)
(18958,79,5079)
(18959,69,5090)
(18960,9,5024)
(18961,37,5091)
(18962,69,5088)
(18963,21,5069)
(18964,7,5064)
(18965,11,5032)
(18966,21,5096)
(18967,37,5062)
(18968,3,5006)
(18969,5,5009)
(18970,43,5041)
(18971,11,5083)
(18972,37,5010)
(18973,69,5032)
(18974,5,5029)
(18975,3,5000)
(18976,73,5007,5022,5035,5048,5062,5077,5090,5098,5099,5100,5101,5102,5103)
(18977,22,5063)
(18978,77,5055)
(18979,37,5014)
(18980,37,5065)
(18981,69,5083)
(18982,21,5012)
(18983,21,5003)
(18984,1,5068)
(18985,21,5003)
(18986,69,5048)
(18987,21,5013)
(18988,37,5044)
(18989,5,5007)
(18990,9,5035)
(18991,37,5066)
(18992,41,5004)
(18993,69,5088)
(18994,21,5024)
(18995,37,5007)
(18996,69,5069)
(18997,23,5055)
(18998,1,5027)
(18999,29,5023)
(19000,1,5046)
(19001,1,5081)
(19002,37,5046)
(19003,37,5012)
(19004,37,5032)
(19005,5,5014)
(19006,22,5063)
(19007,1,5081)
(19008,69,5078)
(19009,29,5004)
(19010,47,5077)
(19011,9,5010)
(19012,69,5068)
(19013,21,5092)
(19014,39,5063)
(19015,69,5001)
(19016,37,5044)
(19017,21,5001)
(19018,38,5012)
(19019,11,5003)
(19020,6,5064)
(19021,69,5054)
(19022,21,5049)
(19023,21,5064)
(19024,37,5040)
(19025,21,5048)
(19026,38,5002)
(19027,1,5032)
(19028,7,5078)
(19029,69,5025)
(19030,69,5091)
(19031,69,5066)
(19032,37,5040)
(19033,21,5048)
(19034,29,5052)
(19035,37,5039)
(19036,9,5005)
(19037,11,5097)
(19038,37,5039)
(19039,37,5050)
(19040,22,5005)
(19041,2,5040)
(19042,69,5035)
(19043,1,5052)
(19044,37,5049)
(19045,37,5055)
(19046,13,5023)
(19047,69,5046)
(19048,5,5097)
(19049,69,5088)
(19050,69,5038)
(19051,37,5069)
(19052,37,5086)
(19053,22,5092)
(19054,22,5048)
(19055,6,5097)
(19056,37,5054)
(19057,37,5091)
(19058,22,5006)
(19059,22,5035)
(19060,37,5040)
(19061,24,5079)
(19062,6,5065)
(19063,22,5062)
(19064,69,5007)
(19065,37,5040)
(19066,1,5032)
(19067,3,5051)
(19068,1,5003)
(19069,22,5010)
(19070,37,5032)
(19071,81,5097)
(19072,69,5011)
(19073,38,5002)
(19074,69,5093)
(19075,22,5086)
(19076,69,5095)
(19077,1,5059)
(19078,37,5007)
(19079,1,5063)
(19080,22,5037)
(19081,22,5096)
(19082,69,5029)
(19083,5,5011)
(19084,5,5040)
(19085,5,5048)
(19086,2,5039)
(19087,22,5050)
(19088,22,5092)
(19089,22,5082)
(19090,37,5059)
(19091,23,5041)
(19092,77,5077)
(19093,22,5027)
(19094,7,5024)
(19095,29,5023)
(19096,69,5006)
(19097,75,5007,5022,5035,5048,5062,5077,5084,5085,5086)
(19098,22,5040)
(19099,37,5000)
(19100,22,5091)
(19101,6,5029)
(19102,5,5054)
(19103,37,5027)
(19104,22,5063)
(19105,37,5003)
(19106,9,5041)
(19107,69,5091)
(19108,5,5003)
(19109,1,5029)
(19110,11,5025)
(19111,7,5059)
(19112,69,5037)
(19113,69,5023)
(19114,11,5078)
(19115,22,5013)
(19116,69,5009)
(19117,69,5004)
(19118,22,5011)
(19119,69,5068)
(19120,37,5027)
(19121,22,5003)
(19122,22,5009)
(19123,18,5022)
(19124,22,5040)
(19125,11,5062)
(19126,22,5007)
(19127,37,5039)
(19128,9,5065)
(19129,69,5066)
(19130,69,5095)
(19131,3,5063)
(19132,37,5091)
(19133,9,5044)
(19134,37,5005)
(19135,22,5027)
(19136,37,5068)
(19137,9,5029)
(19138,37,5013)
(19139,22,5059)
(19140,5,5039)
(19141,9,5078)
(19142,1,5000)
(19143,41,5004)
(19144,37,5013)
(19145,6,5081)
(19146,13,5002)
(19147,22,5032)
(19148,37,5049)
(19149,69,5054)
(19150,39,5002)
(19151,22,5092)
(19152,24,5079)
(19153,13,5052)
(19154,37,5046)
(19155,69,5062)
(19156,37,5078)
(19157,69,5049)
(19158,7,5010)
(19159,69,5095)
(19160,69,5082)
(19161,1,5025)
(19162,22,5032)
(19163,22,5069)
(19164,22,5059)
(19165,7,5002)
(19166,69,5002)
(19167,79,5063)
(19168,69,5083)
(19169,69,5094)
(19170,2,5029)
(19171,22,5095)
(19172,69,5002)
(19173,22,5082)
(19174,37,5069)
(19175,37,5062)
(19176,22,5027)
(19177,1,5044)
(19178,22,5040)
(19179,1,5090)
(19180,69,5002)
(19181,69,5093)
(19182,25,5077)
(19183,1,5012)
(19184,69,5064)
(19185,11,5037)
(19186,69,5003)
(19187,22,5097)
(19188,22,5044)
(19189,18,5022)
(19190,69,5035)
(19191,69,5004)
(19192,22,5002)
(19193,11,5082)
(19194,11,5007)
(19195,37,5093)
(19196,1,5025)
(19197,22,5012)
(19198,37,5032)
(19199,37,5093)
(19200,6,5006)
(19201,37,5051)
(19202,22,5048)
(19203,45,5023)
(19204,37,5094)
(19205,29,5052)
(19206,69,5004)
(19207,22,5025)
(19208,81,5022)
(19209,6,5003)
(19210,69,5005)
(19211,29,5023)
(19212,41,5004)
(19213,38,5095)
(19214,22,5094)
(19215,22,5051)
(19216,38,5003)
(19217,69,5052)
(19218,1,5025)
(19219,1,5083)
(19220,3,5027)
(19221,69,5083)
(19222,69,5095)
(19223,1,5010)
(19224,1,5088)
(19225,22,5067)
(19226,69,5035)
(19227,38,5059)
(19228,69,5094)
(19229,22,5024)
(19230,38,5046)
(19231,11,5096)
(19232,11,5025)
(19233,69,5014)
(19234,69,5032)
(19235,83,5022)
(19236,1,5059)
(19237,11,5069)
(19238,69,5065)
(19239,69,5049)
(19240,38,5012)
(19241,1,5032)
(19242,13,5086)
(19243,22,5096)
(19244,69,5091)
(19245,38,5014)
(19246,38,5096)
(19247,2,5091)
(19248,38,5011)
(19249,38,5086)
(19250,23,5046)
(19251,2,5064)
(19252,1,5006)
(19253,45,5004)
(19254,22,5027)
(19255,7,5002)
(19256,11,5039)
(19257,22,5062)
(19258,24,5079)
(19259,7,5055)
(19260,38,5038)
(19261,5,5025)
(19262,69,5094)
(19263,38,5006)
(19264,38,5055)
(19265,38,5094)
(19266,22,5006)
(19267,69,5025)
(19268,22,5068)
(19269,69,5011)
(19270,38,5006)
(19271,39,5063)
(19272,69,5092)
(19273,11,5001)
(19274,38,5062)
(19275,13,5086)
(19276,22,5003)
(19277,38,5007)
(19278,1,5006)
(19279,11,5014)
(19280,1,5004)
(19281,69,5005)
(19282,40,5063)
(19283,47,5077)
(19284,1,5035)
(19285,25,5077)
(19286,7,5025)
(19287,22,5044)
(19288,22,5059)
(19289,23,5041)
(19290,13,5052)
(19291,69,5004)
(19292,1,5067)
(19293,69,5024)
(19294,22,5000)
(19295,5,5067)
(19296,38,5081)
(19297,69,5068)
(19298,11,5090)
(19299,7,5054)
(19300,69,5010)
(19301,1,5014)
(19302,7,5083)
(19303,38,5040)
(19304,23,5041)
(19305,5,5024)
(19306,69,5059)
(19307,38,5064)
(19308,69,5011)
(19309,11,5005)
(19310,11,5001)
(19311,69,5006)
(19312,7,5024)
(19313,22,5039)
(19314,23,5046)
(19315,22,5025)
(19316,13,5052)
(19317,38,5039)
(19318,1,5090)
(19319,69,5059)
(19320,5,5010)
(19321,74,5050)
(19322,69,5088)
(19323,86,5086)
(19324,22,5088)
(19325,69,5083)
(19326,38,5008)
(19327,38,5095)
(19328,11,5081)
(19329,11,5090)
(19330,22,5008)
(19331,38,5062)
(19332,22,5044)
(19333,22,5038)
(19334,1,5059)
(19335,3,5064)
(19336,69,5052)
(19337,69,5005)
(19338,7,5054)
(19339,1,5002)
(19340,38,5049)
(19341,22,5003)
(19342,11,5091)
(19343,7,5094)
(19344,69,5081)
(19345,11,5012)
(19346,11,5091)
(19347,38,5095)
(19348,22,5069)
(19349,38,5086)
(19350,69,5004)
(19351,1,5078)
(19352,22,5003)
(19353,38,5094)
(19354,7,5067)
(19355,69,5083)
(19356,79,5063)
(19357,13,5086)
(19358,22,5062)
(19359,22,5064)
(19360,74,5050)
(19361,22,5059)
(19362,22,5008)
(19363,29,5022)
(19364,38,5005)
(19365,1,5059)
(19366,1,5049)
(19367,29,5052)
(19368,38,5059)
(19369,69,5002)
(19370,69,5094)
(19371,1,5006)
(19372,22,5007,5022,5035,5048,5062,5070,5071,5072,5073,5074)
(19373,1,5050)
(19374,11,5037)
(19375,5,5000)
(19376,5,5006)
(19377,22,5050)
(19378,79,5077)
(19379,22,5086)
(19380,38,5054)
(19381,24,5055)
(19382,70,5025)
(19383,11,5097)
(19384,22,5005)
(19385,45,5041)
(19386,38,5000)
(19387,1,5092)
(19388,13,5023)
(19389,22,5024)
(19390,22,5069)
(19391,22,5091)
(19392,79,5077)
(19393,22,5090)
(19394,1,5063)
(19395,1,5032)
(19396,22,5035)
(19397,38,5010)
(19398,22,5044)
(19399,70,5081)
(19400,11,5008)
(19401,79,5079)
(19402,70,5096)
(19403,7,5093)
(19404,22,5035)
(19405,29,5023)
(19406,38,5051)
(19407,22,5081)
(19408,22,5014)
(19409,22,5068)
(19410,79,5063)
(19411,70,5024)
(19412,22,5064)
(19413,22,5067)
(19414,22,5013)
(19415,45,5023)
(19416,40,5063)
(19417,38,5051)
(19418,38,5093)
(19419,25,5046)
(19420,38,5014)
(19421,22,5032)
(19422,38,5032)
(19423,79,5079)
(19424,1,5051)
(19425,29,5023)
